ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 5 default,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 6 default,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 8 default,Meta: slide_template,Meta: _variable_tour,Meta: custom_price_label,Meta: add_time_input,Meta: tour_resource_group,Meta: tour_full_day_booking,Meta: hide_photos,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Meta: show_qty,Meta: is_multi_day,,1500,2000,3000,3000,2500,2500,Total Price
2858,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:2811,,,,,,312,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,0,2500,23000
2859,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:2811,,,,,,313,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,2500,0,23000
2860,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25500,,,,,,,id:2811,,,,,,314,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,2500,2500,25500
2861,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17500,,,,,,,id:2811,,,,,,315,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,0,0,17500
2862,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,316,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,0,2500,20000
2863,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,317,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,2500,0,20000
2864,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:2811,,,,,,318,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",S. American Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,2500,2500,22500
2865,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17500,,,,,,,id:2811,,,,,,319,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,0,0,17500
2866,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,320,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,0,2500,20000
2867,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,221,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,2500,0,20000
2868,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:2811,,,,,,222,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,2500,2500,22500
2869,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14500,,,,,,,id:2811,,,,,,223,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,0,0,14500
2870,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:2811,,,,,,224,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,0,2500,17000
2871,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:2811,,,,,,225,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,2500,0,17000
2872,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19500,,,,,,,id:2811,,,,,,226,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,2500,2500,19500
2873,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20500,,,,,,,id:2811,,,,,,227,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,0,0,20500
2874,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:2811,,,,,,228,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,0,2500,23000
2875,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:2811,,,,,,229,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,2500,0,23000
2876,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25500,,,,,,,id:2811,,,,,,230,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,2500,2500,25500
2877,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17500,,,,,,,id:2811,,,,,,231,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,0,0,17500
2878,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,232,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,0,2500,20000
2879,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,233,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,2500,0,20000
2880,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:2811,,,,,,234,"Add'l Guest (1,500 THB each)",No additional guests,,1,"Dinner Option (2,000 THB each)",Vegetarian Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,2500,2500,22500
2881,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17500,,,,,,,id:2811,,,,,,235,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,0,0,17500
2882,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,236,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,0,2500,20000
2883,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,237,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,2500,0,20000
2884,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:2811,,,,,,238,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,2500,2500,22500
2885,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14500,,,,,,,id:2811,,,,,,239,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,0,0,14500
2886,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:2811,,,,,,240,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,0,2500,17000
2887,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:2811,,,,,,241,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,2500,0,17000
2888,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19500,,,,,,,id:2811,,,,,,242,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,0,2500,2500,19500
2889,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20500,,,,,,,id:2811,,,,,,243,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,0,0,20500
2890,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:2811,,,,,,244,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,0,2500,23000
2891,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:2811,,,,,,245,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,2500,0,23000
2892,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25500,,,,,,,id:2811,,,,,,246,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,3000,2500,2500,25500
2893,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17500,,,,,,,id:2811,,,,,,247,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,0,0,17500
2894,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,248,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,0,2500,20000
2895,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,249,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,2500,0,20000
2896,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:2811,,,,,,250,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Thai Dinner Set,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,3000,0,2500,2500,22500
2897,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17500,,,,,,,id:2811,,,,,,251,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Italian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,0,0,17500
2898,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,252,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Italian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,0,2500,20000
2899,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:2811,,,,,,253,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Italian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,Without Photographer (0 THB),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,2500,0,20000
2900,"variation, virtual",,Sunset Cruise (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:2811,,,,,,254,"Add'l Guest (1,500 THB each)",1 additional guest,,1,"Dinner Option (2,000 THB each)",Italian Dinner Set,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (half-day tour; 2\,500 THB)",,1,,Add Photographer?,"With Photographer (half-day tour; 2\,500 THB)",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2000,0,3000,2500,2500,22500
