ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,,1500,3000,3000,2500,2500,Total Price
3746,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24000,,,,,,,id:3694,,,,,,77,"Add'l Guest (1,500 THB each)",2 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,3000,3000,3000,#VALUE!,0,#VALUE!
3750,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19500,,,,,,,id:3694,,,,,,1,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,0,0,#VALUE!,0,#VALUE!
3754,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:3694,,,,,,5,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,0,3000,#VALUE!,0,#VALUE!
3758,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22500,,,,,,,id:3694,,,,,,9,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,3000,0,#VALUE!,0,#VALUE!
3762,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25500,,,,,,,id:3694,,,,,,13,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,3000,3000,#VALUE!,0,#VALUE!
3766,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21000,,,,,,,id:3694,,,,,,17,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,0,0,#VALUE!,0,#VALUE!
3770,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24000,,,,,,,id:3694,,,,,,21,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,0,3000,#VALUE!,0,#VALUE!
3774,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24000,,,,,,,id:3694,,,,,,25,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,3000,0,#VALUE!,0,#VALUE!
3778,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27000,,,,,,,id:3694,,,,,,29,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,"With Massuese (2\,500 THB)",,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,3000,3000,#VALUE!,0,#VALUE!
3700,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12500,,,,,,,id:3694,,,,,,31,"Add'l Guest (1,500 THB each)",No additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,0,0,0,0,0,12500
3704,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15500,,,,,,,id:3694,,,,,,35,"Add'l Guest (1,500 THB each)",No additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,0,0,3000,0,0,15500
3708,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15500,,,,,,,id:3694,,,,,,39,"Add'l Guest (1,500 THB each)",No additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,0,3000,0,0,0,15500
3712,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18500,,,,,,,id:3694,,,,,,43,"Add'l Guest (1,500 THB each)",No additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,0,3000,3000,0,0,18500
3716,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14000,,,,,,,id:3694,,,,,,47,"Add'l Guest (1,500 THB each)",1 additional guest,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,1500,0,0,0,0,14000
3720,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:3694,,,,,,51,"Add'l Guest (1,500 THB each)",1 additional guest,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,1500,0,3000,0,0,17000
3724,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:3694,,,,,,55,"Add'l Guest (1,500 THB each)",1 additional guest,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,1500,3000,0,0,0,17000
3728,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:3694,,,,,,59,"Add'l Guest (1,500 THB each)",1 additional guest,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,1500,3000,3000,0,0,20000
3732,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15500,,,,,,,id:3694,,,,,,63,"Add'l Guest (1,500 THB each)",2 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,3000,0,0,0,0,15500
3736,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18500,,,,,,,id:3694,,,,,,67,"Add'l Guest (1,500 THB each)",2 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,3000,0,3000,0,0,18500
3740,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18500,,,,,,,id:3694,,,,,,71,"Add'l Guest (1,500 THB each)",2 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,3000,3000,0,0,0,18500
3744,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21500,,,,,,,id:3694,,,,,,75,"Add'l Guest (1,500 THB each)",2 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,3000,3000,3000,0,0,21500
3748,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,id:3694,,,,,,79,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,0,0,0,0,17000
3752,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:3694,,,,,,3,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,0,3000,0,0,20000
3756,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,id:3694,,,,,,7,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,3000,0,0,0,20000
3760,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,id:3694,,,,,,11,"Add'l Guest (1,500 THB each)",3 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,4500,3000,3000,0,0,23000
3764,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18500,,,,,,,id:3694,,,,,,15,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,0,0,0,0,18500
3768,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21500,,,,,,,id:3694,,,,,,19,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,Without Birthday Package (0 THB),,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,0,3000,0,0,21500
3772,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21500,,,,,,,id:3694,,,,,,23,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,Without I-Love-You Package (0 THB),,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,3000,0,0,0,21500
3776,"variation, virtual",,Explore Southern Islands (half day) (Copy),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24500,,,,,,,id:3694,,,,,,27,"Add'l Guest (1,500 THB each)",4 additional guests,,1,Add Birthday Package?,"With Birthday Package (3\,000 THB)",,1,Add I-Love-You Package?,"With I-Love-You Package (3\,000 THB)",,1,Add Masseuse?,Without Massuese (0 THB),,1,Add Photographer?,Without Photographer (0 THB),,1,,6000,3000,3000,0,0,24500
